,label,N,P,K,ph,temperature,humidity,rainfall
1483,Potato,180,60,90,5.02,23.79746068,74.82913698,91.76337172
1484,Potato,180,60,90,5.04,17.47500984,16.54314829,93.35034262
1485,Potato,180,60,90,5.06,21.59343016,20.31871249,61.13872036
1486,Potato,180,60,90,5.08,24.18553163,46.68746847,177.3377996
1487,Potato,180,60,90,5.1,31.21629982,46.01868196,53.1205277
1488,Potato,180,60,90,5.12,27.23924995,86.404241,37.31236904
1489,Potato,180,60,90,5.14,27.82592799,67.5861883,74.01229707
1490,Potato,180,60,90,5.16,25.40474421,65.8567539,51.92057267
1491,Potato,180,60,90,5.18,23.62600218,89.73266695,107.6836871
1492,Potato,180,60,90,4.98,29.07311132,76.50045221,100.1692639
1493,Potato,180,60,90,4.96,35.99009679,52.22780489,95.3713484
1494,Potato,180,60,90,4.94,39.64851881,82.21079946,70.39906054
1495,Potato,180,60,90,4.92,25.29954705,81.77527562,57.04147057
1496,Potato,180,60,90,4.9,26.98603693,89.4138489,58.54876687
1497,Potato,180,60,90,4.88,28.50416396,93.46806467,24.20007242
1498,Potato,180,60,90,4.86,23.35225078,90.90054697,113.0381382
1499,Potato,180,60,90,4.84,29.07412717,93.27189064,100.7896871
1500,Potato,180,60,90,4.82,33.32315744,91.25271223,234.496633
1501,Pumpkin,80,50,30,5.5,25.59704938,80.14509262,200.834898
1502,Pumpkin,80,50,30,5.52,18.9802729,74.52600826,94.26249353
1503,Pumpkin,80,50,30,5.54,18.72649425,17.58406365,81.20176515
1504,Pumpkin,80,50,30,5.56,20.12373284,24.45202552,106.158201
1505,Pumpkin,80,50,30,5.58,26.88630675,41.69617915,94.46748008
1506,Pumpkin,80,50,30,5.6,30.573999,58.22686794,62.74803826
1507,Pumpkin,80,50,30,5.62,28.95172351,81.67085323,56.51103293
1508,Pumpkin,80,50,30,5.64,28.49538735,60.44848407,74.91559514
1509,Pumpkin,80,50,30,5.66,29.03017561,64.49166566,54.9393771
1510,Pumpkin,80,50,30,5.68,19.67832052,89.08935702,108.5468633
1511,Pumpkin,80,50,30,5.48,28.08166093,75.26429821,118.2761894
1512,Pumpkin,80,50,30,5.46,31.86641378,52.19331595,98.46768642
1513,Pumpkin,80,50,30,5.44,16.77557314,82.75241875,66.76285469
1514,Pumpkin,80,50,30,5.42,24.74631269,88.30866319,57.95826144
1515,Pumpkin,80,50,30,5.4,27.57826922,94.11878202,28.08253201
1516,Pumpkin,80,50,30,5.38,28.89578588,94.78993038,23.0362503
1517,Pumpkin,80,50,30,5.36,22.03911546,94.58075845,110.9804014
1518,Pumpkin,80,50,30,5.34,19.14381903,90.71037456,108.0230792
1519,Pumpkin,80,50,30,5.32,31.22790131,94.94021378,46.44279118
1520,Radish,25,100,50,6,23.83067496,84.81360127,298.5601175
1521,Radish,25,100,50,6.02,24.10859207,73.13112261,71.07562236
1522,Radish,25,100,50,6.04,18.65580107,16.17772668,81.70769297
1523,Radish,25,100,50,6.06,15.43546065,18.37477907,139.0302034
1524,Radish,25,100,50,6.08,31.33170829,57.97429171,161.7820226
1525,Radish,25,100,50,6.1,25.42517036,53.2208266,46.19374559
1526,Radish,25,100,50,6.12,28.18837136,82.60629652,37.01110438
1527,Radish,25,100,50,6.14,27.74274761,68.53997144,71.78615328
1528,Radish,25,100,50,6.16,20.21368219,68.65257685,50.89732989
1529,Radish,25,100,50,6.18,22.36509395,92.30882391,104.8216333
1530,Radish,25,100,50,5.98,27.1994597,78.8086068,99.72430835
1531,Radish,25,100,50,5.96,27.75518664,52.34605806,94.11213345
1532,Radish,25,100,50,5.94,12.14190714,83.56812483,69.63122027
1533,Radish,25,100,50,5.92,26.58740671,81.32563243,41.87540028
1534,Radish,25,100,50,5.9,27.82054812,93.03555162,26.32405487
1535,Radish,25,100,50,5.88,27.04927452,91.3821731,23.65747461
1536,Radish,25,100,50,5.86,23.80593812,92.48879468,119.6335548
1537,Radish,25,100,50,5.84,16.14820285,91.4448027,107.4287664
1538,Radish,25,100,50,5.82,26.68386496,92.9585411,62.50689682
1539,Ragi( naachnnii),50,40,20,5.5,20.13017482,81.60487287,262.7173405
1540,Ragi( naachnnii),50,40,20,5.52,26.10018422,71.57476937,102.2662445
1541,Ragi( naachnnii),50,40,20,5.54,19.74213321,59.66263104,65.50861389
1542,Ragi( naachnnii),50,40,20,5.56,17.34150229,18.75626255,67.9545435
1543,Ragi( naachnnii),50,40,20,5.58,19.92889503,21.79992115,64.02640797
1544,Ragi( naachnnii),50,40,20,5.6,25.95058595,40.58227261,109.1821183
1545,Ragi( naachnnii),50,40,20,5.62,29.97604322,57.03184356,44.86052932
1546,Ragi( naachnnii),50,40,20,5.64,29.8596912,80.03499648,50.66487502
1547,Ragi( naachnnii),50,40,20,5.66,34.1262979,65.14877461,70.40795007
1548,Ragi( naachnnii),50,40,20,5.68,27.14911056,67.02664337,52.50812701
1549,Ragi( naachnnii),50,40,20,5.48,19.0087067,88.83768149,108.6793978
1550,Ragi( naachnnii),50,40,20,5.46,25.78749808,84.51194224,114.2005455
1551,Ragi( naachnnii),50,40,20,5.44,31.32995611,50.22287593,89.78216168
1552,Ragi( naachnnii),50,40,20,5.42,35.83089092,83.32560104,73.67984885
1553,Ragi( naachnnii),50,40,20,5.4,26.4930645,88.59143088,46.06382209
1554,Ragi( naachnnii),50,40,20,5.38,27.0767265,90.14362622,24.4514648
1555,Ragi( naachnnii),50,40,20,5.36,23.66682067,93.90191078,105.4004751
1556,Ragi( naachnnii),50,40,20,5.34,17.24944623,91.13772765,112.5090516
1557,Ragi( naachnnii),50,40,20,5.32,43.08022702,93.90305729,211.8529059
1558,Raisins,60,30,30,6,25.48591986,81.40633547,182.6549356
1559,Raisins,60,30,30,6.02,23.33844615,59.24580604,105.0083144
1560,Raisins,60,30,30,6.04,17.48395377,14.76014523,65.11365631
1561,Raisins,60,30,30,6.06,17.06104474,23.77201471,81.83420522
1562,Raisins,60,30,30,6.08,36.00415838,56.01334416,134.8596466
1563,Raisins,60,30,30,6.1,28.19912143,53.50567601,52.13580529
1564,Raisins,60,30,30,6.12,27.41503453,80.98004661,40.53173216
1565,Raisins,60,30,30,6.14,32.97030511,60.18122078,73.44678678
1566,Raisins,60,30,30,6.16,29.77013109,66.29327012,35.69674138
1567,Raisins,60,30,30,6.18,23.98598756,93.34236582,104.991282
1568,Raisins,60,30,30,5.98,26.4020227,84.41007614,111.0162259
1569,Raisins,60,30,30,5.96,30.17294105,51.0845903,95.23444287
1570,Raisins,60,30,30,5.94,31.3115978,82.56407013,65.01095312
1571,Raisins,60,30,30,5.92,25.15623099,80.27525115,55.49541453
1572,Raisins,60,30,30,5.9,28.69708334,94.30759855,22.21807088
1573,Raisins,60,30,30,5.88,23.86087054,94.92048112,105.0241329
1574,Raisins,60,30,30,5.86,10.78689755,91.38411917,117.5293447
1575,Raisins,60,30,30,5.84,33.7960155,93.00754254,182.026807
1576,Raisins,60,30,30,5.82,28.27804288,93.64761266,171.9457959
1577,Rapeseed (Mohri),50,40,20,5,23.57943626,83.58760316,291.2986618
1578,Rapeseed (Mohri),50,40,20,5.02,24.6129118,70.4162444,104.1626147
1579,Rapeseed (Mohri),50,40,20,5.04,18.97424756,19.5161216,80.7108745
1580,Rapeseed (Mohri),50,40,20,5.06,19.72702528,18.28173015,143.7630894
1581,Rapeseed (Mohri),50,40,20,5.08,33.18184225,38.23184742,198.8298806
1582,Rapeseed (Mohri),50,40,20,5.1,27.78031515,54.65030015,32.05025323
1583,Rapeseed (Mohri),50,40,20,5.12,28.3340432,80.77275974,38.7976407
1584,Rapeseed (Mohri),50,40,20,5.14,28.77653519,86.69133979,56.12443206
1585,Rapeseed (Mohri),50,40,20,5.16,33.36984395,65.67718163,64.89517488
1586,Rapeseed (Mohri),50,40,20,5.18,27.52185591,63.13215259,45.20841071
1587,Rapeseed (Mohri),50,40,20,4.98,24.38318965,91.19431555,103.6012114
1588,Rapeseed (Mohri),50,40,20,4.96,25.43480512,81.53977797,96.47800391
1589,Rapeseed (Mohri),50,40,20,4.94,30.02086169,46.78393776,96.63721027
1590,Rapeseed (Mohri),50,40,20,4.92,35.12158265,82.26890793,69.71518491
1591,Rapeseed (Mohri),50,40,20,4.9,26.44019475,80.91934337,47.81847573
1592,Rapeseed (Mohri),50,40,20,4.88,27.08808014,93.42402083,25.32159689
1593,Rapeseed (Mohri),50,40,20,4.86,22.35628673,91.92360477,107.7697413
1594,Rapeseed (Mohri),50,40,20,4.84,31.52675982,90.50621806,113.1169398
1595,Rapeseed (Mohri),50,40,20,4.82,32.50037548,93.47888842,71.73759526
1596,Rice,80,40,40,5.5,20.87974371,82.00274423,202.9355362
1597,Rice,80,40,40,5.52,21.77046169,80.31964408,226.6555374
1598,Rice,80,40,40,5.54,23.00445915,82.3207629,263.9642476
1599,Rice,80,40,40,5.56,26.49109635,80.15836264,242.8640342
1600,Rice,80,40,40,5.58,20.13017482,81.60487287,262.7173405
1601,Rice,80,40,40,5.6,23.05804872,83.37011772,251.0549998
1602,Rice,80,40,40,5.62,22.70883798,82.63941394,271.3248604
1603,Rice,80,40,40,5.64,20.27774362,82.89408619,241.9741949
1604,Rice,80,40,40,5.66,24.51588066,83.5352163,230.4462359
1605,Rice,80,40,40,5.68,23.22397386,83.03322691,221.2091958
1606,Rice,80,40,40,5.48,26.52723513,81.41753846,264.6148697
1607,Rice,80,40,40,5.46,23.97898217,81.45061596,250.0832336
1608,Rice,80,40,40,5.44,26.80079604,80.88684822,284.4364567
1609,Rice,80,40,40,5.42,24.01497622,82.05687182,185.2773389
1610,Rice,80,40,40,5.4,25.66585205,80.66385045,209.5869708
1611,Rice,80,40,40,5.38,24.28209415,80.30025587,231.0863347
1612,Rice,80,40,40,5.36,21.58711777,82.7883708,276.6552459
1613,Rice,80,40,40,5.34,23.79391957,80.41817957,206.2611855
1614,Rice,80,40,40,5.32,21.8652524,80.1923008,224.5550169
1615,Ridgegourd,90,50,20,6.5,21.66628296,80.70960551,210.8142087
1616,Ridgegourd,90,50,20,6.52,20.58314011,69.00128641,66.29390357
1617,Ridgegourd,90,50,20,6.54,18.38120357,16.63805158,70.52056697
1618,Ridgegourd,90,50,20,6.56,19.6365349,19.68751084,96.65888933
1619,Ridgegourd,90,50,20,6.58,28.76794904,37.57792132,91.72084869
1620,Ridgegourd,90,50,20,6.6,26.33908791,40.00933429,55.50429227
1621,Ridgegourd,90,50,20,6.62,28.70562673,81.59200689,59.87065439
1622,Ridgegourd,90,50,20,6.64,25.36586097,66.6379724,65.81655892
1623,Ridgegourd,90,50,20,6.66,29.94413861,67.31323084,40.37113729
1624,Ridgegourd,90,50,20,6.68,21.6602498,94.79397419,112.4349689
1625,Ridgegourd,90,50,20,6.48,25.56703012,75.94067692,102.7867717
1626,Ridgegourd,90,50,20,6.46,30.33723921,48.88704844,94.42850522
1627,Ridgegourd,90,50,20,6.44,29.58748357,80.91934392,68.06417307
1628,Ridgegourd,90,50,20,6.42,24.41311871,89.81574032,44.07843475
1629,Ridgegourd,90,50,20,6.4,29.17220859,92.21405224,21.30290472
1630,Ridgegourd,90,50,20,6.38,21.18667419,91.13435689,122.233323
1631,Ridgegourd,90,50,20,6.36,15.78144173,92.51077745,119.035002
1632,Ridgegourd,90,50,20,6.34,27.68167318,94.47316879,113.9995146
1633,Ridgegourd,90,50,20,6.32,31.29986342,92.76039164,54.77830202
1634,sesame seed,30,15,30,6.5,21.94766735,80.97384195,213.3560921
1635,sesame seed,30,15,30,6.52,18.05033737,62.89366992,84.23613484
1636,sesame seed,30,15,30,6.54,20.99502153,19.8601304,73.50734019
1637,sesame seed,30,15,30,6.56,21.63149148,21.17919701,134.3649948
1638,sesame seed,30,15,30,6.58,35.45790488,68.75810535,108.6333046
1639,sesame seed,30,15,30,6.6,28.92952635,53.57014709,66.35634104
1640,sesame seed,30,15,30,6.62,29.87888063,87.32761241,44.75215854
1641,sesame seed,30,15,30,6.64,26.73433965,68.13999721,67.15096376
1642,sesame seed,30,15,30,6.66,32.63918668,61.3009051,61.83876146
1643,sesame seed,30,15,30,6.68,23.05276444,60.424786,52.60285259
1644,sesame seed,30,15,30,6.48,24.37766782,85.4017118,106.128338
1645,sesame seed,30,15,30,6.46,27.19711623,77.3970629,99.46950465
1646,sesame seed,30,15,30,6.44,35.3915464,52.48823147,91.22881052
1647,sesame seed,30,15,30,6.42,21.11903604,80.63399198,69.27779761
1648,sesame seed,30,15,30,6.4,26.03967219,83.9862443,43.87712348
1649,sesame seed,30,15,30,6.38,28.96586565,90.71832938,22.25838137
1650,sesame seed,30,15,30,6.36,22.78234161,94.36803516,122.1449949
1651,sesame seed,30,15,30,6.34,12.59093977,91.81668769,119.3916718
1652,sesame seed,30,15,30,6.32,23.69212243,93.61055571,87.53393983
1653,Soyabean,20,60,20,5.5,26.52723513,81.41753846,264.6148697
1654,Soyabean,20,60,20,5.52,25.19192419,66.6902901,78.06639649
1655,Soyabean,20,60,20,5.54,18.36952567,19.56381041,79.26357665
1656,Soyabean,20,60,20,5.56,19.63474332,18.90705639,106.3598183
1657,Soyabean,20,60,20,5.58,20.93409877,21.1893007,133.1914419
1658,Soyabean,20,60,20,5.6,29.89286629,66.35375127,198.1403003
1659,Soyabean,20,60,20,5.62,30.38257873,40.5926071,47.95406479
1660,Soyabean,20,60,20,5.64,27.92678579,86.5543196,43.4826194
1661,Soyabean,20,60,20,5.66,32.81705216,66.15665137,68.83924882
1662,Soyabean,20,60,20,5.68,29.05941162,62.10652364,36.5011366
1663,Soyabean,20,60,20,5.48,20.24104904,91.08706822,109.2537734
1664,Soyabean,20,60,20,5.46,26.6719835,76.48541655,91.73358569
1665,Soyabean,20,60,20,5.44,31.27180992,52.23810152,89.74409017
1666,Soyabean,20,60,20,5.42,24.06679352,82.66396666,69.81855775
1667,Soyabean,20,60,20,5.4,24.89681131,86.10782926,53.14626213
1668,Soyabean,20,60,20,5.38,29.8843055,94.0371147,21.0000988
1669,Soyabean,20,60,20,5.36,22.98208095,93.84505029,109.5852253
1670,Soyabean,20,60,20,5.34,31.34920143,91.48247612,109.1549823
1671,Soyabean,20,60,20,5.32,31.18298415,90.21646909,54.01872359
1672,Spinach,60,60,50,6,23.24113501,84.59201843,233.0453455
1673,Spinach,60,60,50,6.02,22.21738222,72.85462807,106.6213157
1674,Spinach,60,60,50,6.04,20.36720401,16.89574311,82.2545577
1675,Spinach,60,60,50,6.06,15.78601387,21.14544088,95.17028129
1676,Spinach,60,60,50,6.08,19.50112224,34.51086611,197.3752649
1677,Spinach,60,60,50,6.1,28.09568993,60.9835384,33.84110759
1678,Spinach,60,60,50,6.12,27.8262623,88.73100226,56.68833819
1679,Spinach,60,60,50,6.14,28.56840626,61.53278622,63.49726331
1680,Spinach,60,60,50,6.16,24.84063998,60.09116626,48.77790371
1681,Spinach,60,60,50,6.18,22.48720144,89.9224883,111.6631582
1682,Spinach,60,60,50,5.98,27.66752761,79.68542782,108.66464
1683,Spinach,60,60,50,5.96,27.25373364,52.66319725,91.87312479
1684,Spinach,60,60,50,5.94,9.467960445,82.29335466,66.02765219
1685,Spinach,60,60,50,5.92,26.22338015,85.34866045,54.60159289
1686,Spinach,60,60,50,5.9,29.86895762,93.25103208,26.26243014
1687,Spinach,60,60,50,5.88,22.60800988,94.58900601,116.0396587
1688,Spinach,60,60,50,5.86,22.16939473,90.27185592,124.4683112
1689,Spinach,60,60,50,5.84,25.16296632,92.54736032,114.3117197
1690,Spinach,60,60,50,5.82,26.05375792,93.69111672,240.6863901
1691,Sunflower,50,60,30,5.5,21.53346343,82.14004101,295.9248796
1692,Sunflower,50,60,30,5.52,18.65396672,61.37879671,93.62039175
1693,Sunflower,50,60,30,5.54,20.71219282,19.83643308,94.03659867
1694,Sunflower,50,60,30,5.56,17.30844532,20.01730914,115.199245
1695,Sunflower,50,60,30,5.58,34.6455408,54.32342534,180.9009998
1696,Sunflower,50,60,30,5.6,31.2119298,41.55934359,68.80141783
1697,Sunflower,50,60,30,5.62,29.2114218,87.11497805,51.53848218
1698,Sunflower,50,60,30,5.64,26.87187036,61.61367264,63.51822045
1699,Sunflower,50,60,30,5.66,23.82723528,67.89815262,46.90725077
1700,Sunflower,50,60,30,5.68,21.80523051,94.63612858,102.6488846
1701,Sunflower,50,60,30,5.48,26.12643374,81.81365007,104.4812858
1702,Sunflower,50,60,30,5.46,28.89409382,54.80750249,94.76322976
1703,Sunflower,50,60,30,5.44,33.34214482,82.51034633,70.68098614
1704,Sunflower,50,60,30,5.42,25.66576039,88.6984228,54.22722466
1705,Sunflower,50,60,30,5.4,27.93114233,93.56161439,20.66127836
1706,Sunflower,50,60,30,5.38,23.50201428,92.21083961,107.9868949
1707,Sunflower,50,60,30,5.36,34.74004942,93.12316972,100.1967854
1708,Sunflower,50,60,30,5.34,33.46873719,92.12746225,136.8277041
1709,Sunflower,50,60,30,5.32,28.74013335,93.39676499,156.7650823
1710,Sweet Potato,90,20,120,5,24.8972823,80.52586088,183.6793207
1711,Sweet Potato,90,20,120,5.02,21.63162756,60.27766379,69.21803098
1712,Sweet Potato,90,20,120,5.04,18.81198127,15.21618225,77.5429424
1713,Sweet Potato,90,20,120,5.06,21.98560799,24.87304788,129.5650601
1714,Sweet Potato,90,20,120,5.08,23.45379018,46.48714759,150.8712202
1715,Sweet Potato,90,20,120,5.1,24.30935081,56.32938343,58.99536268
1716,Sweet Potato,90,20,120,5.12,27.89636126,88.71782287,57.79863368
1717,Sweet Potato,90,20,120,5.14,27.3254209,69.09047809,61.19250859
1718,Sweet Potato,90,20,120,5.16,18.29783597,69.6897615,49.39111479
1719,Sweet Potato,90,20,120,5.18,18.26233221,88.16779129,108.0756727
1720,Sweet Potato,90,20,120,4.98,25.14748006,83.34688193,98.66679427
1721,Sweet Potato,90,20,120,4.96,27.53907547,53.63549533,99.35408185
1722,Sweet Potato,90,20,120,4.94,39.04071989,80.18393287,73.88467027
1723,Sweet Potato,90,20,120,4.92,26.0713757,88.7285657,57.79652846
1724,Sweet Potato,90,20,120,4.9,28.04943594,90.83130708,20.76223014
1725,Sweet Potato,90,20,120,4.88,22.75088787,90.69489172,110.4317855
1726,Sweet Potato,90,20,120,4.86,22.14464104,93.82567435,120.6310784
1727,Sweet Potato,90,20,120,4.84,34.51423957,90.56151463,118.3271968
1728,Sweet Potato,90,20,120,4.82,38.2016825,93.97379963,218.0908814
1729,Tamarind,20,15,25,3.1,21.97199397,81.89918197,227.3637009
1730,Tamarind,20,15,25,3.12,20.57981887,65.34583901,78.34604471
1731,Tamarind,20,15,25,3.14,19.12829388,14.92241479,89.61857826
1732,Tamarind,20,15,25,3.16,19.91853092,20.70099804,108.6434544
1733,Tamarind,20,15,25,3.18,29.50523036,35.72032498,187.8961851
1734,Tamarind,20,15,25,3.2,25.97948991,64.95585424,72.19245835
1735,Tamarind,20,15,25,3.22,29.24598976,84.80084105,53.43228915
1736,Tamarind,20,15,25,3.24,25.19857725,60.37332688,70.88787207
1737,Tamarind,20,15,25,3.26,28.49584395,62.44616219,53.14531023
1738,Tamarind,20,15,25,3.28,18.92157197,87.31290342,102.8013275
1739,Tamarind,20,15,25,3.08,27.50527651,80.79783998,105.0776992
1740,Tamarind,20,15,25,3.06,28.93270187,47.94053996,99.9834242
1741,Tamarind,20,15,25,3.04,17.5862944,80.84806564,71.4065452
1742,Tamarind,20,15,25,3.02,25.7131428,80.22972777,43.08961827
1743,Tamarind,20,15,25,3,29.06785065,90.97685539,29.1194739
1744,Tamarind,20,15,25,2.98,21.91191314,91.68748063,117.0761277
1745,Tamarind,20,15,25,2.96,28.06903173,92.91487288,114.1339416
1746,Tamarind,20,15,25,2.94,38.4191628,91.14220381,119.2653877
1747,Tamarind,20,15,25,2.92,23.0124018,91.07355541,208.3357976
1748,Tapioca(Suran),50,50,50,5.5,26.22916897,83.83625819,286.5083725
1749,Tapioca(Suran),50,50,50,5.52,24.71417533,56.73426469,88.45361858
1750,Tapioca(Suran),50,50,50,5.54,19.1034283,17.26184541,75.49101167
1751,Tapioca(Suran),50,50,50,5.56,20.76952209,18.93146941,109.0193712
1752,Tapioca(Suran),50,50,50,5.58,34.51934775,47.52980027,129.0064612
1753,Tapioca(Suran),50,50,50,5.6,30.88482722,41.36561835,55.053805
1754,Tapioca(Suran),50,50,50,5.62,28.62911222,89.1148059,50.49913241
1755,Tapioca(Suran),50,50,50,5.64,31.77681682,69.01852894,61.46892873
1756,Tapioca(Suran),50,50,50,5.66,18.28766124,69.48515056,48.60449438
1757,Tapioca(Suran),50,50,50,5.68,22.10621387,91.34039616,106.8704803
1758,Tapioca(Suran),50,50,50,5.48,26.21009246,82.34429458,112.0700033
1759,Tapioca(Suran),50,50,50,5.46,27.98392787,53.33018851,99.61465679
1760,Tapioca(Suran),50,50,50,5.44,19.89363946,82.73366439,69.66256816
1761,Tapioca(Suran),50,50,50,5.42,25.76484262,84.1726996,44.22066914
1762,Tapioca(Suran),50,50,50,5.4,29.08417927,90.73891887,25.33014238
1763,Tapioca(Suran),50,50,50,5.38,23.71059131,93.27392415,112.6676589
1764,Tapioca(Suran),50,50,50,5.36,25.66901098,92.04670813,112.5424199
1765,Tapioca(Suran),50,50,50,5.34,35.33294932,92.11508608,235.6133585
1766,Tapioca(Suran),50,50,50,5.32,26.7627493,92.86056895,224.5903664
1767,Tomato,100,40,90,6,24.44345477,82.45432595,267.9761948
1768,Tomato,100,40,90,6.02,23.39128187,61.74427165,107.3198135
1769,Tomato,100,40,90,6.04,20.18649426,19.63719995,78.26039559
1770,Tomato,100,40,90,6.06,20.12574053,24.96969858,100.0497183
1771,Tomato,100,40,90,6.08,31.07508973,47.19847683,91.31256412
1772,Tomato,100,40,90,6.1,27.10508014,63.56791363,62.20279647
1773,Tomato,100,40,90,6.12,29.8757015,83.14796296,40.12044158
1774,Tomato,100,40,90,6.14,27.16159076,66.76017239,69.85112265
1775,Tomato,100,40,90,6.16,18.54141834,62.70637578,44.07819743
1776,Tomato,100,40,90,6.18,24.4880844,90.83687246,103.1969341
1777,Tomato,100,40,90,5.98,25.56202173,77.38229006,93.10247183
1778,Tomato,100,40,90,5.96,28.91862016,48.13974548,97.01331604
1779,Tomato,100,40,90,5.94,20.42094753,81.54185044,66.93065667
1780,Tomato,100,40,90,5.92,26.80750629,88.22874955,58.79889057
1781,Tomato,100,40,90,5.9,28.47212559,91.21322065,20.88620369
1782,Tomato,100,40,90,5.88,23.1094265,92.79630809,108.183792
1783,Tomato,100,40,90,5.86,23.96147583,90.26408017,102.6958703
1784,Tomato,100,40,90,5.84,33.20258348,92.76437927,197.5282582
1785,Tomato,100,40,90,5.82,25.02887163,91.53720922,179.8248944
1786,Turmeric,25,60,100,5,22.08576562,83.47038318,231.7364957
1787,Turmeric,25,60,100,5.02,18.66116213,61.55327249,75.03247667
1788,Turmeric,25,60,100,5.04,17.18248372,16.42891834,72.85017344
1789,Turmeric,25,60,100,5.06,17.91652287,24.90814655,69.14681022
1790,Turmeric,25,60,100,5.08,29.50304807,63.46513414,189.5208915
1791,Turmeric,25,60,100,5.1,24.17093241,58.25204566,59.18953429
1792,Turmeric,25,60,100,5.12,28.14720892,83.8001509,37.44800463
1793,Turmeric,25,60,100,5.14,30.64095781,61.14508627,71.36947525
1794,Turmeric,25,60,100,5.16,20.06003985,67.76252583,42.89509057
1795,Turmeric,25,60,100,5.18,18.07132963,93.14554876,106.3602023
1796,Turmeric,25,60,100,4.98,29.42017919,83.96754496,117.229079
1797,Turmeric,25,60,100,4.96,27.5529736,47.90859131,90.40332704
1798,Turmeric,25,60,100,4.94,21.19339319,82.33098331,74.62834921
1799,Turmeric,25,60,100,4.92,26.11440416,87.64081095,58.48160844
1800,Turmeric,25,60,100,4.9,27.82424457,90.56698742,21.19014526
1801,Turmeric,25,60,100,4.88,22.19109412,90.02575116,112.3126628
1802,Turmeric,25,60,100,4.86,24.35590861,92.39651663,119.6946577
1803,Turmeric,25,60,100,4.84,28.12971499,93.3210737,117.8201907
1804,Turmeric,25,60,100,4.82,25.06871967,93.31410447,134.8419069
1805,Water Melon,100,10,50,5.5,21.14347496,80.33502926,198.6730942
1806,Water Melon,100,10,50,5.52,26.54986394,72.89187265,73.33636055
1807,Water Melon,100,10,50,5.54,18.19903647,17.41333199,80.6405403
1808,Water Melon,100,10,50,5.56,23.38002569,21.98879437,87.66898664
1809,Water Melon,100,10,50,5.58,24.80710166,45.01110015,188.4928637
1810,Water Melon,100,10,50,5.6,25.54249137,56.96640758,48.46797044
1811,Water Melon,100,10,50,5.62,27.68515114,81.94268594,54.62243308
1812,Water Melon,100,10,50,5.64,31.49338309,63.0563645,71.48327008
1813,Water Melon,100,10,50,5.66,23.43974653,63.22011726,45.40277297
1814,Water Melon,100,10,50,5.68,24.72485577,85.56083187,111.2787584
1815,Water Melon,100,10,50,5.48,25.40909896,82.36208097,112.9794804
1816,Water Melon,100,10,50,5.46,33.36140093,45.02236377,98.81596545
1817,Water Melon,100,10,50,5.44,33.78372897,81.16314317,74.53557341
1818,Water Melon,100,10,50,5.42,25.37601283,80.99313508,57.23028471
1819,Water Melon,100,10,50,5.4,28.20480805,92.91440379,20.36001144
1820,Water Melon,100,10,50,5.38,22.44075021,92.70785115,121.4977331
1821,Water Melon,100,10,50,5.36,23.85340379,90.10522549,103.923226
1822,Water Melon,100,10,50,5.34,37.13165026,94.60761797,172.4788062
1823,Water Melon,100,10,50,5.32,27.00648436,96.46168931,144.3331315
1824,Ziziphus mauritiana(Bor),20,10,10,6,20.0454142,80.3477562,208.5810155
1825,Ziziphus mauritiana(Bor),20,10,10,6.02,25.95263264,61.89082199,99.57981207
1826,Ziziphus mauritiana(Bor),20,10,10,6.04,17.92845928,14.27327988,85.37378769
1827,Ziziphus mauritiana(Bor),20,10,10,6.06,21.53989176,24.25386207,120.6913038
1828,Ziziphus mauritiana(Bor),20,10,10,6.08,35.09357419,30.98685456,116.9106908
1829,Ziziphus mauritiana(Bor),20,10,10,6.1,24.21610338,59.79236306,42.24783476
1830,Ziziphus mauritiana(Bor),20,10,10,6.12,27.60887393,86.13316408,43.80041104
1831,Ziziphus mauritiana(Bor),20,10,10,6.14,32.47648301,64.34848735,65.820457
1832,Ziziphus mauritiana(Bor),20,10,10,6.16,22.99451999,66.70897237,54.49044154
1833,Ziziphus mauritiana(Bor),20,10,10,6.18,19.68291173,89.75272999,111.2818551
1834,Ziziphus mauritiana(Bor),20,10,10,5.98,25.93730186,78.89864446,98.21747528
1835,Ziziphus mauritiana(Bor),20,10,10,5.96,29.80747243,52.13797867,95.74606104
1836,Ziziphus mauritiana(Bor),20,10,10,5.94,27.83487131,83.51444973,73.02882766
1837,Ziziphus mauritiana(Bor),20,10,10,5.92,25.5421695,83.31883376,57.57343233
1838,Ziziphus mauritiana(Bor),20,10,10,5.9,28.82629037,94.26765349,26.23838511
1839,Ziziphus mauritiana(Bor),20,10,10,5.88,22.48403042,93.40819246,105.5473627
1840,Ziziphus mauritiana(Bor),20,10,10,5.86,18.87957654,92.04304496,114.6659511
1841,Ziziphus mauritiana(Bor),20,10,10,5.84,35.21462816,91.49725058,243.0745066
1842,Ziziphus mauritiana(Bor),20,10,10,5.82,41.31330062,91.1508798,239.7427554
